,Citrus Type,Measure Type,Year,Afghanistan,Africa,Albania,Algeria,Argentina,Asia,Australia,Austria,Azerbaijan,Bahamas,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Brazil,Bulgaria,Cambodia,Canada,Caribbean,Central African Republic,Central America,Chile,"China, Hong Kong SAR","China, Mainland","China, Taiwan",Colombia,Congo,Costa Rica,Croatia,Cuba,Cyprus,Czechia,Côte d'Ivoire,Democratic Republic of Congo,Denmark,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Ethiopia,Europe,Fiji,Finland,France,Georgia,Germany,Ghana,Greece,Guatemala,Guinea,Haiti,Honduras,India,Indonesia,Iran (Islamic Republic of),Iraq,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Laos,Lebanon,Libya,Lithuania,Madagascar,Malawi,Malaysia,Mali,Mexico,Morocco,Mozambique,Nepal,Netherlands,New Zealand,Nicaragua,Northern America,Norway,Oceania,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Republic of Korea,Romania,Russian Federation,Saudi Arabia,Senegal,Serbia,Singapore,Slovenia,Somalia,South Africa,South America,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,Uruguay,Venezuela,Viet Nam,WORLD,Yemen,Zimbabwe,Armenia,Bahrain,Bermuda,Bosnia and Herzegovina,Hungary,Ireland,Latvia,North Macedonia,Others ,Qatar,Slovakia,Zambia,Aruba,Kyrgyzstan,Mauritania,Mauritius,Syrian Republic,Djibouti,Antigua and Barbuda,French Polynesia
27,oranges,Production,2011,0,8067.3,0,814.7,1130.1,20050.5,291.2,0,0,0,19.9,0,0,0,181.6,13.5,63.6,167.2,19811.1,0,64.2,0,444.7,30,5200,141.1,0,5540.8,178.8,260.7,40.4,325,0,122.9,40.2,0,0,181.6,0,0,139.3,36.6,2577.7,42.4,48.8,6387.1,0,0,0,0,0,600,847.3,160.1,-,47.7,271.7,4571,1818.9,2293.3,90.9,90.5,2469.9,100.1,0,38.7,0,65.5,0,45.2,110,49.2,0,82.5,72.8,22.6,337.1,4079.7,858.6,36.4,50.7,0,8.3,95.5,8078,0,302.2,0,1387.5,44,229.9,418.6,0,0,228.1,16.4,0,0,0,0,50,0,0,0,0,1495.6,22825.6,0,2818.9,7.2,11.3,134.2,16.1,0,0,734,425,14,0,139.4,1730.1,0,0,0,0,290,8078,135.2,475.2,531.3,72742.9,121.7,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,oranges,Production,2012,0,8617.7,0,802.5,933.5,19932.8,389.8,0,0,0,20,0,0,0,237,14,49.5,168.1,18012.6,0,64.1,0,438.7,31,4851.8,144.3,0,5915.6,162.3,229.2,42.5,280,0,93.8,34.8,0,0,177.6,0,0,170.9,48.4,2786.4,94.8,35.7,5794.8,0,0,0,0,0,625,849.5,152.2,-,48.5,276,4360.4,1611.8,2456.1,92.5,111.9,1770.5,91.7,0,40.6,0,61,0,42,115,49,0,87,72.7,16.3,384.6,3666.8,961.7,46,39.7,0,9.2,100,8166,0,401.8,0,1425,45,229.9,428.8,0,0,209,16.3,0,0,0,0,45,0,0,0,0,1644.4,20746.6,0,2942.3,6.9,9.8,138,15.6,0,0,542.2,435,14.5,0,145,1661.1,0,0,0,0,315,8166,156.7,377.3,520.8,70375.2,143.5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,oranges,Production,2013,0,8943.6,0,890.7,859.8,23544.6,400.6,0,0,0,20,0,0,0,165.4,14.2,49.1,165.4,17549.5,0,64.2,0,413.3,28,5502.7,146.1,0,7000,160.5,245.3,43,280,0,85.1,34.6,0,0,172.3,0,0,157.9,42,2855,69,33.2,6231.1,0,0,0,0,0,663.2,875.8,154.5,-,57.8,276,6426.2,1654.7,2547.2,112.5,90.2,1700.8,79.2,0,40,0,99.4,0,42.9,103,49,0,86.5,72.8,18.7,493.4,4410,759.3,52,34.8,0,8.7,101.9,7501,0,412.1,0,1400,45.9,229.5,436.4,0,0,236.8,16.1,0,0,0,0,40,0,0,0,0,1810.6,20190.9,0,3394.1,7.3,5.9,139.4,17.5,0,0,792.2,435,14,0,130,1781.3,0,0,0,0,360,7501,117.5,378.4,532,74139.3,143.7,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,oranges,Production,2014,0,9222.6,0,955.2,1022.3,23202.7,350,0,0,0,18,0,0,0,169.8,14.4,41.5,179.7,16928.5,0,64.2,0,355,28,5568.9,140.8,0,6576,162.5,233.3,43,220,0,36.1,33.3,0,0,173,0,0,167.4,114.2,3135.9,65.8,31.4,6186.8,0,0,0,0,0,690.1,754.2,155.4,-,55.1,275,7317.6,1926.6,1530.4,115.6,77.7,1668.7,67.3,0,38.9,0,135.3,0,47.7,103,49,0,84.9,72.9,16.6,91.5,4533.4,1001.2,53,35.4,0,8.9,102.6,6140,0,361.6,0,1400,46.9,231,450.4,0,0,251.5,11,0,0,0,0,50,0,0,0,0,1796.8,19903.7,0,3494.5,7.6,4.6,150,14.6,0,0,693,435,14,0,121.5,1779.7,0,0,0,0,394.8,6140,150.6,433.1,589.5,72341.3,144.4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,oranges,Production,2015,0,9330.8,0,1005.1,1001.3,23647.6,337.6,0,0,0,21,0,0,0,166.3,14.4,16,181.9,16953,0,63.9,0,351.6,27.9,5562.3,141.6,0,6897.9,139.5,268.8,42.8,226.8,0,40.2,32.8,0,0,174.1,0,0,149.9,116.8,3351.3,67,31.2,5909.3,0,0,0,0,0,690.1,808.6,160.8,-,55.9,275.8,7710,1856.2,1530.4,67.4,71.5,1905.1,74.3,0,51.8,0,107.1,0,47.1,99.5,47.8,0,86.3,76,15.5,94.1,4515.5,869,55,34.7,0,9,102.1,5763,0,349.7,0,1320.1,48,222.7,456.2,0,0,246.6,13.2,0,0,0,0,50,0,0,0,0,1762.6,19883,0,2935.4,7.5,4.6,152,10.5,0,0,708.9,414.1,14,0,146.5,1816.8,0,0,0,0,394.7,5763,112,407.6,566.1,72117.4,110.6,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,oranges,Production,2016,0,9073.2,0,892.8,1032.4,23904,398.6,0,0,0,21,0,0,0,132.6,14.6,42,185.1,16980.4,0,64.8,0,399.4,29.2,5636.8,129.8,0,8282.7,131.3,285.5,40.2,230.9,0,38,26.4,0,0,171.2,0,0,134.5,75.3,2939.1,69.4,20.7,6401.4,0,0,0,0,0,732.2,805.9,177,50.4,125.5,274.5,7581,124.3,1561.1,73.5,81.5,1590.3,70.4,0,51.3,0,85.2,0,47.7,160.7,49.9,0,83.6,73.7,13.4,486.7,4603.3,1043.4,65,33.6,0,8,109.6,5523,0,408.3,0,1640.9,39.5,223.4,490.9,0,0,299.6,13.4,0,0,0,0,48.6,0,0,0,0,1366,19865,0,3673.9,47.6,4.6,153,10.3,0,0,797.6,485.1,14.1,0,111.7,1850,0,0,0,0,465.8,5523,139.1,309.9,641.9,72852,107.1,99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,oranges,Production,2017,0,9369.9,0,1014,1025,24603.7,332.3,0,0,0,21.2,0,0,0,130.7,14.8,28,180,17492.9,0,64.8,0,375.6,29.6,5671.3,129.5,0,8564.4,121.4,331.5,40.4,234.9,0,30.6,20.2,0,0,170.1,0,0,130.9,142.5,3013.8,69.4,20.8,6056.5,0,0,0,0,0,761.8,727.5,178.6,52.2,113.9,275.6,7647,130.1,1755.6,74.8,89.9,1621.7,68.9,0,41.3,0,74,0,48.4,159.6,50.4,0,83.6,77.9,13.2,487.8,4629.8,1025.4,68,39.1,0,7.7,112.6,4616,0,341.9,0,1585.1,39.7,223.4,498.5,0,0,319.7,13.7,0,0,0,0,48.4,0,0,0,0,1453.3,20440.3,0,3357.2,47,4.6,156,19.1,0,0,795.5,495.5,14.2,0,126,1950,0,0,0,0,450,4616,132,256.9,769.4,73060.3,109.4,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,oranges,Production,2018,0,9436,0,1134.2,1044.6,25222.9,378.2,0,0,0,24.5,0,0,0,99.3,15,38.9,189.3,16713.5,0,64.6,0,383,29.6,5645.3,129.5,0,9019.6,122.3,367.6,38.8,233.7,0,32.1,20.4,0,0,170.1,0,0,141.9,103.1,3124.3,74.3,20.8,6465.4,0,0,0,0,0,782.9,866.1,178.6,54.7,112.1,275.6,7924.9,102.4,1747.3,72.8,79.8,1592.4,66.1,0,41.4,0,74,0,48.4,159.6,50.3,0,84.1,79.9,10.1,91.5,4629.8,1197.3,71.2,41.6,0,7.9,114.3,3560,0,388,0,1423.7,39.7,223.4,502.8,0,0,344.1,13.6,0,0,0,0,52.1,0,0,0,0,1449.1,19741,0,3639.9,56.8,4.6,160,19.1,0,0,844.4,479.4,14.2,0,126.3,1900,0,0,0,0,485.3,3560,106.9,335.1,852.7,72265.3,120.5,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,oranges,Production,2019,0,9833.8,0,1199.5,1026.4,28920.1,343,0,0,0,3.4,0,0,0,86.8,15.5,27.5,193.5,17073.6,0,64.9,0,333.9,36.6,5728.9,133.8,0,10435.7,147.6,351.2,41.6,226.9,0,17.8,19.7,0,0,170.4,0,0,134.5,133.7,3197,61.5,29.7,6098.5,0,0,0,0,0,775.7,849.1,178.1,54.7,80.2,268.4,9509,104.6,2308.7,133.5,74.9,1650.2,72.7,0,46.5,0,69.7,0,46.6,166.5,52.4,0,83.9,66.9,11,72.9,4736.7,1182.5,66.5,43.8,0,8.4,130.1,4832.6,0,355.2,0,1615.2,40.4,225.7,514.9,0,0,340.8,12.8,0,0,0,0,48.5,0,0,0,0,1686.5,20189.9,0,3226.9,59.2,4,166.4,19.1,0,0,706.3,526.5,15.9,0,135,1700,0,0,0,0,535.3,4832.6,115.7,382.3,1017.2,77908.1,119.1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,oranges,Exports,2011,0,2268.7,0,0,126.6,769.1,106.5,0,0,0,0,0,0,12.9,0,0,18.9,0,33.3,0,0,0,11.1,0,134.5,76.8,71.3,84,0,1,0,0,0,1.4,8.9,0,0,0,0,0,3.7,0,1042.3,0,0,2524.1,0,0,36.5,0,36.5,0,414.2,0,0,0,40.7,28,0,2.2,0,39.7,136.2,5.7,0,0,0,0,0,0,83.5,0,17.6,0,0,0,0,16.5,171.6,0,0,192.3,0.9,75.1,752,0,107.4,0,0,0,0,11.3,0,10.3,54.1,0,0,0,0,0,0,0,5.4,11.3,0,988.2,332.4,0,1528.1,0,0,0,0,0,0,18,0,0,0,23.6,366.3,0,0,11.5,38.9,9.6,752,68.4,0,0,6899.3,0,24.9,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0
37,oranges,Exports,2012,0,2364.4,0,0,85.7,766.3,134.7,0,0,0,0,0,0,17.1,0,0,22.4,0,22.4,0,0,0,8.9,0,41.7,68.9,62,123.5,0,0.8,0,0,0,0.9,6.6,0,0,0,0,0,4.2,0,947.5,0,0,2726.6,0,0,46.5,0,35.8,0,323.7,0,0,0,18.8,42.1,0,0.5,0,44.8,114.1,3.3,0,0,0,0,0,0,74.5,0,25.1,0,0,0,0,21.9,138.4,0,0,222.7,1,0,700.4,0,135.7,0,0,0,0,7.9,0,12.9,98.4,0,0,0,0,0,0,0,5.9,10.5,0,1107.4,239.2,0,1757.1,0,0,0,0,0,0,27.2,0,0,0,18.2,327.4,0,0,8.3,30.5,110.9,700.4,44.9,0,0,6983.2,0,31.1,0,0,0,0,0,0,0,0,32.2,0,0,0,0,0,0,0,0,0,0,0
38,oranges,Exports,2013,0,2165.9,0,0,78.3,649.9,135.3,0,0,0,0,0,0,19.7,0,0,22.4,0,23.2,0,0,0,8,0,113,70,45.2,93.1,0,5.4,0,0,0,0.8,6.7,0,0,0,0,0,3.4,0,807.8,0,0,2824.4,0,0,43.2,0,43.9,0,347.1,0,0,0,80.9,25.9,0,1.8,0,45.4,125.7,3.4,0,0,0,0,4.9,0,46.2,0,26.5,0,0,0,0,29.2,90.2,0,0,206.1,1,0,695,0,136.3,0,0,0,0,10.6,0,14.8,75.5,0,0,0,0,0,0,0,7.4,9.2,0,1173.3,247.9,0,1834.5,0,0,0,0,0,0,18,0,0,0,21.2,280.4,0,0,16.3,43.4,17.7,694.9,60.2,0,0,6840.4,0,43.7,0,0,0,0,0,0,0,0,34.8,0,0,0,0,0,0,0,0,0,0,0
39,oranges,Exports,2014,0,2232.1,0,0,75.9,765,133.3,0,0,0,0,0,0,22.4,0,0,19.6,0,20.1,0,0,0,6.3,0,138.3,57.4,51.5,87.3,0,12.9,0,0,0,0.4,5.5,0,0,0,0,0,3.2,0,877.4,0,0,2644.4,0,0,35.8,0,30.5,0,367.5,0,0,0,33.1,18.6,0,2.4,0,32.6,120.8,2.6,0,0,0,0,30.8,0,53.5,0,26.8,0,0,0,0,49,119.4,0,0,210.3,0.9,54.3,497,0,134.2,0,0,0,0,9.4,0,9.1,94.2,0,0,0,0,0,0,0,9.5,8.9,0,1142.6,235.7,0,1657.4,0,0,0,0,0,0,47.3,0,0,0,20.1,340.8,0,0,24.6,27.6,11.9,497,59.9,0,0,6653,0,46.7,0,0,0,0,0,0,0,0,33.1,0,0,0,0,0,0,0,0,0,0,0
40,oranges,Exports,2015,0,2700.2,0,0,71.6,710.4,162,0,0,0,0,0,0,21.3,0,0,17.8,0,23.5,0,0,0,3.2,0,135.8,69.1,75.6,55.3,0,11.6,0,0,0,0.3,4,0,0,0,0,0,0.6,0,1238.5,0,0,2872.1,0,0,46.6,0,36,0,290.3,0,0,0,52.5,27.4,0,0.6,0,36.5,119.9,2.2,0,0,0,0,47.1,0,25.8,0,28.7,0,0,0,0,49.2,122.4,0,0,232.8,0.8,33.5,522.7,0,162.8,0,0,0,0,6.6,0,7,113.6,0,0,0,0,0,0,0,8.2,10.1,0,1159.4,226.7,0,1894.9,0,0,0,0,0,0,16.5,0,0,0,23.3,333.1,0,0,28.1,28,105,522.7,44.2,0,0,7333.9,0,40,0,0,0,0,0,0,0,0,42.9,0,0,0,0,0,0,0,0,0,0,0
41,oranges,Exports,2016,0,2622.4,0,0,64.8,820.5,174.5,0,0,0,0,0,0,22.8,0,0,15.5,0,31.1,0,0,0,4.9,0,185.5,75.2,107.4,75.4,0,8.2,0,0,0,0.7,4.1,0,0,0,0,0,2,0,1338.8,0,0,2760.1,0,0,46.2,0,31.6,0,461.9,0,0,0,71.4,81.4,0,6.4,0,5.4,152.5,2.2,0,0,0,0,20.2,0,27.5,0,15.2,0,0,0,0,55.9,97.3,0,0,283.2,1.2,57,677.8,0,175.7,0,0,0,0,10.8,0,9.1,97.7,0,0,0,0,0,0,0,7,12,0,1064.1,245.8,0,1560.2,0,0,0,0,0,0,14,0,0,0,16.3,403,0,0,18.8,28.5,19.9,677.7,55.6,0,0,7492.7,0,70.8,0,0,0,0,0,0,0,0,39.2,0,0,0,0,0,0,0,0,0,0,0
42,oranges,Exports,2017,0,2799,0,0,80,815.7,189.6,0,0,0,0,0,0,21.5,0,0,16.1,0,32.3,0,0,0,3.2,0,210.7,75.7,177.1,55.8,0,18.5,0,0,0,0.4,4.9,0,0,0,0,0,1.4,0,1363,0,0,2672.7,0,0,46.2,0,27.8,0,277.3,0,0,0,66.7,48.2,0,4.6,0,3.6,110.8,1.4,0,0,0,0,17.2,0,34.5,0,13.8,0,0,0,0,75.5,163.3,0,0,350,1.2,66.9,588.1,0,190.8,0,0,0,0,17.3,0,8.7,118.4,0,0,0,0,0,0,0,6,15.8,0,1170.8,264.4,0,1618.4,0,0,0,0,0,0,3.2,0,0,0,16.5,390.9,0,0,20.9,30.1,21.2,588.1,40.5,0,0,7544.6,0,45.1,0,0,0,0,0,0,0,0,33.9,0,0,0,0,0,0,0,0,0,0,0
43,oranges,Exports,2018,0,3761.2,0,0,80,958,184.9,0,0,0,0,0,0,21.7,0,0,16.3,0,30.7,0,0,0,3.2,0,150.7,75.7,184.8,61.5,0,15.2,0,0,0,0.4,3.9,0,0,0,0,0,1.4,0,2219.2,0,0,2680.1,0,0,41.1,0,29.3,0,313.8,0,0,0,24.4,72,0,38,0,13.6,138.3,1.4,0,0,0,0,13.1,0,33.4,0,15.8,0,0,0,0,67.3,148.1,0,0,356,0.8,56,588.3,0,185.7,0,0,0,0,14.6,0,8.1,138,0,0,0,0,0,0,0,5.2,19.8,0,1278.9,261.3,0,1528.4,0,0,0,0,0,0,3.2,0,0,0,20.5,450.1,0,0,20.1,27.5,33.9,588.3,45,0,0,8588.5,0,50.3,0,0,0,0,0,0,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0
44,oranges,Exports,2019,0,3034.9,0,0,84.9,709,199,0,0,0,0,0,0,22.5,0,0,16.5,0,31.5,0,0,0,2.7,0,138.4,100.1,165.8,54.1,0,30.9,0,0,0,0.3,4.9,0,0,0,0,0,0.9,0,1605,0,0,2809.8,0,0,39,0,22.5,0,264.4,0,0,0,21.5,69.2,0,30,0,12,104.2,1.5,0,0,0,0,13,0,33,0,12.4,0,0,0,0,57.8,146,0,0,338.5,0.7,57,484.3,0,199.7,0,0,0,0,21.5,0,7.5,113.8,0,0,0,0,0,0,0,5.3,22.2,0,1186.4,317.6,0,1783.3,0,0,0,0,0,0,3.2,0,0,0,21,238.7,0,0,20.2,32.8,30.2,484.3,48.6,0,0,7696.4,0,34.9,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0
45,oranges,Imports,2011,0,142.2,22.8,0,0,2118.1,22.7,51.6,0,0.9,97.7,1.5,24,120.3,0,0,0,0,11.5,27.4,0,208.1,3.7,0,162,0,204.9,99.6,9.7,0,0,75.1,32.1,0,0,57.6,5.7,0,49.8,0,0,2.6,0,18.9,0,3734.4,0,27.9,410.8,0,483.7,0,0,40.7,0,0,0,24.8,33.1,184.3,146.3,0,144.9,0,115.3,26.5,0,13.2,80.1,0,0,0,27.7,0,0,88.7,0,25.1,0,0,3.5,461.7,10,0,312.6,37.5,35.2,43.5,0,0,28.7,0,29.7,128.7,67.5,0,142,67.7,568.4,360.6,0,48.2,43.1,18.3,0,0,62.5,0,115.4,0,0,29.8,0,96.8,62.8,0,0,0,0,0,44.3,0,143.7,201.8,284.6,0,104.4,0,0,0,6570.7,0,0,8.1,17.1,0.1,21.1,31,22,11.5,13,0,24.8,21.7,7.3,0,0,0,0,0,0,0,0
46,oranges,Imports,2012,0,234.1,17.7,0,0,1937.4,18.3,53.3,0,0.9,77.1,1.5,26.9,123.4,0,0,0,0,11.9,27.3,0,194.5,2.8,0,196.7,0,190.7,96.7,14.1,0,0,84,27.4,0,0,55.2,7.3,0,39.2,0,0,3.3,0,21.7,0,3722.5,0,28.8,466.4,0,513.7,0,0,53.1,0,0,0,32.6,32.5,32.8,162.6,0,184,0,130.4,36.5,0,112.4,56.5,0,0,0,36.8,0,0,94.8,0,35.5,0,0,7.2,475.5,12.7,0,313.6,35.6,35.1,45.3,0,0,31.5,0,35.9,136.2,62,0,173.9,60.3,489.1,389.9,0,38.4,43.5,16.4,0,0,60.3,0,121.5,0,0,46,0,84.7,62.9,0,0,0,0,0,30.8,0,118,118.7,282,0,119,0,0,0,6502.5,0,0,5.5,19.4,0.1,17.8,24.6,25,11.4,11.4,0,26.2,19.4,8.8,0,0,0,0,0,0,0,0
47,oranges,Imports,2013,0,130.3,16.7,0,0,2059.9,20.8,62.8,0,1,85.6,1.5,36.4,124.9,0,0,0,0,14.6,31.8,0,198,3.4,0,175.2,0,221.4,87.7,13,0,0,66.6,29.2,0,0,62.7,3.4,0,43.4,0,0,9.4,0,27.9,0,4062.7,0,27.4,486.5,0,558.2,0,0,48.8,0,0,0,34.2,17.3,32.8,184.9,0,220.6,0,111.9,35.4,0,7.3,98.1,0,0,0,41.6,0,0,103.7,0,27.9,0,0,6.9,491,13.5,0,337.7,38,38.5,43.8,0,0,29.4,0,24.7,167.6,80.2,0,152.7,95.3,504.4,374.3,0,44.4,45,20.2,0,0,61.3,0,126.2,0,0,37,0,96.6,68,0,0,0,0,0,33.5,0,133.2,211.9,290.9,0,139.4,0,0,0,6869,0,0,7.3,17.1,0.3,20,26.3,27.7,13.5,11.9,0,27.5,32.3,10.1,0,0,0,0,0,0,0,0
48,oranges,Imports,2014,0,160.3,20.3,0,0,2103.9,17,54.9,0,0.4,53.8,1.5,32.7,122.5,0,0,0,0,16.1,36.7,0,182.3,3.1,0,132.1,0,233.9,90.3,10.3,0,0,55.4,28.5,0,0,56.2,7.8,0,39.2,0,0,12.6,0,19.3,0,3661.2,0,28.5,446.2,0,415.6,0,0,27.5,0,0,0,49,17,6.3,185,0,159.8,0,83.6,50.9,0,14.2,104.6,0,0,0,41,0,0,103.7,0,26.2,0,0,11.8,468.6,11.7,0,327,33.3,32.5,50.1,0,0,27.2,0,19.7,162.1,83.9,0,98.4,103.1,468.7,402.5,0,46.7,48.5,21.6,0,0,62.3,0,110.3,0,0,36.4,0,87.7,63,0,0,0,0,0,28.2,0,94.6,241.9,274.7,0,144,0,0,0,6482.4,0,0,8.7,19.3,0.7,22.1,29.6,28,12,15.8,0,30.6,22.9,12.4,0,0,0,0,0,0,0,0
49,oranges,Imports,2015,0,220.7,13.4,0,0,2275.5,17.6,60.6,0,1,150.8,1.5,39.5,120.2,0,0,0,0,15.4,35,0,188.5,4.1,0,124.8,0,257.5,148.4,12.9,0,0,34.9,30.1,0,0,64.7,5.1,0,44.1,0,0,12.1,0,34.8,0,3889.1,0,29.5,490,0,480,0,0,23.5,0,0,0,49.1,14,11.9,192.7,0,217,0,84.1,31.9,0,109.3,106.5,0,0,0,41,0,0,95.7,0,25.4,0,0,14,503.7,11,0,347.8,36.3,32.5,44.4,0,0,30.2,0,17.7,164.2,90.3,0,111.7,100.3,463.7,400.2,0,41,45.1,21.1,0,0,63.1,0,135.1,0,0,11.8,0,93.6,69.2,0,0,0,0,0,45.7,0,66.3,250.8,277.9,0,158.7,0,0,0,6957.6,0,0,9,19,0.6,20.5,26.5,27,12.7,13.9,0,31,25.2,8.2,0,0,0,0,0,0,0,0
50,oranges,Imports,2016,0,95.5,18.5,0,0,2400.6,15.2,66.3,0,1,60.5,1.6,28,128,0,0,0,0,18.9,38.2,0,206.6,4.8,0,163.2,0,276.7,221.8,26.1,0,0,57.5,25.8,0,0,58.2,7.5,0,42.9,0,0,11.7,0,28.8,0,3932.4,0,30.7,503.3,0,487.1,0,0,36.5,0,0,0,56,12.2,53.6,210.4,0,136.8,0,101.5,27,0,23.2,81.3,0,0,0,27.4,0,0,102.8,0,32.6,0,0,17.1,542.1,11.3,0,368.2,38.6,31.8,43.5,0,0,12.3,0,20.3,162.2,111.5,0,154.9,106.1,451.8,418.4,0,47.2,43.8,24.6,0,0,56.8,0,164.3,0,0,8.6,0,93.2,70.5,0,0,0,0,0,36.8,0,81.1,237.8,283.4,0,161.2,0,0,0,7053.3,0,0,11,21.1,0.4,23,27.4,25.8,11.6,18.7,0,34,24.5,5.8,0,0,0,0,0,0,0,0
51,oranges,Imports,2017,0,125.2,13.1,0,0,2416.9,20.4,59.5,0,1,105.6,1.4,28,122.3,0,0,0,0,18.2,32.9,0,182.8,5.9,0,151.9,0,318.4,358,25.2,0,0,68,23.9,0,0,48.5,6.8,0,37.9,0,0,14.7,0,26.7,0,3957.1,0,27.8,517.2,0,462.2,0,0,35.2,0,0,0,48.9,15.5,15.9,193.9,0,232.2,0,90.6,27.4,0,42.7,67.5,0,0,0,25.6,0,0,97,0,16.6,0,0,19.7,585.2,10.8,0,370.2,35.1,35.8,44.4,0,0,29.6,0,31.1,165.5,140.5,0,141.6,88.2,428.5,387.5,0,35.2,41.2,27.2,0,0,72.7,0,173.9,0,0,28.3,0,85,68.3,0,0,0,0,0,48.7,0,69.9,215.2,276,0,186.9,0,0,0,7135.7,0,0,9.4,16.7,0.5,17.4,23.5,26.6,11.6,13,0,24,20.1,3.6,0,0,0,0,0,0,0,0
52,oranges,Imports,2018,0,145.6,15.2,0,0,2631.3,18.9,60.9,0,1.2,88.9,1.5,28,122.3,0,0,0,0,18.2,33.4,0,200.3,3.7,0,160.7,0,313.6,474.9,24.9,0,0,68,27.8,0,0,58.8,6.8,0,39.2,0,0,14.7,0,27.6,0,3860.1,0,28.6,494,0,481,0,0,34.7,0,0,0,51.8,20.3,20.8,205.1,0,170.4,0,99.9,28.4,0,57.5,77.5,0,0,0,25.6,0,0,97.8,0,25.7,0,0,22.6,573.1,12.3,0,383.7,36.1,35.7,44.3,0,0,22.7,0,30.5,165.5,135.5,0,124,88.3,412.3,433.7,0,40.2,41.6,26.3,0,0,68.7,0,137.7,0,0,28,0,89.3,68.1,0,0,0,0,0,49.8,0,69.9,265.4,276,0,182.9,0,0,0,7289.5,0,0,10.8,18.4,0.5,21.1,24.1,24.7,11.6,16.5,0,27.2,23.8,5.2,0,0,0,0,0,0,0,0
53,oranges,Imports,2019,0,70.1,14.1,0,0,2563.2,13.7,57.6,0,1.2,89,1.6,30.4,103.5,0,0,0,0,30.7,32.3,0,185.9,3.8,0,145.5,0,330.7,432.3,19.9,0,0,58.2,28,0,0,50,12.1,0,52.5,0,0,12.1,0,21,0,3906.6,0,35.8,496.6,0,463.8,0,0,31.9,0,0,0,72.9,14.5,21,200,0,191.1,0,88.2,30.6,0,7.1,78,0,0,0,24.1,0,0,103.1,0,30.9,0,0,22,595.5,8.5,0,376.8,31.9,26.7,44,0,0,25.5,0,17.9,171.7,114.9,0,124.4,88.6,447.7,396.6,0,41.5,43.8,31.3,0,0,76.8,0,146.5,0,0,0,0,74.7,70.1,0,0,0,0,0,44.6,0,92.4,250,261.2,0,190.4,0,0,0,7169.5,0,0,13.3,19.4,0.5,19.6,23.6,27.9,13.4,12.2,0,35,25.5,4.1,0,0,0,0,0,0,0,0
54,tangerines,Production,2011,0,2183,0,218,554.6,22987.1,97.9,0,16,0.7,0,0,0,0,0,0,0,124.9,1004.7,0,0,0,45.4,0,6900.7,33,0,18392.5,197.1,114.5,0,0,42.4,23,52.3,0,0,0,0,0,0,25.8,848.1,13.3,0,3230.5,0,0,36.3,53.1,0,0,129.2,20,0,15.7,0,0,0,581.9,0,130.6,863.5,6,928.2,34.3,0,12.7,0,38,23,10,0,0,102.1,0,8.1,406.4,753,0,179.5,0,6.9,0,643,0,104.8,0,515.4,0,44.2,236.3,17.7,0,34.2,0,680.5,0,0,0,0,0,0,0,0,148.3,2311.5,0,2117.1,0,0,11.1,0,0,0,0,214.9,0,0,47.5,872.3,0,0,0,0,0,643,93.4,79.9,0,35175.5,21.5,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,0,0,0
